url,keyfeatures,brand,price,source,category
https://www.croma.com/lg-oled65w7t-164cm-65inch-uhd-oled-tv/p/203571,"[""Active HDR Technology"",""Dolby Vision Technology"",""Dolby Atmos Soundbar"",""Quad-core Processor"",""65-inch OLED Screen""]",LG OLED65W7T 164cm (65inch) UHD OLED TV,"1,199,990",croma,tv
https://www.croma.com/lg-oled65c7t-164cm-65inch-uhd-oled-smart-tv-2017-edition-/p/203573,"[""65-inch wide Radiant Display "","" Miracast Technology"","" Dolby Atmos technology "","" WebOS 3.5 Operating System"","" Active HDR technology ""]",LG OLED65C7T 164cm (65inch) UHD OLED Smart TV (2017 Edition),"308,000",croma,tv
https://www.croma.com/lg-oled55e7t-138cm-55inch-ultra-hd-oled-tv-2017-edition-/p/203574,"[""55-inch wide Vibrant Display "",""Dolby Atmos Technology"",""Miracast Screen Mirroring"",""3840 x 2160 Pixels Resolution"",""Dolby Vision technology ""]",LG OLED55E7T 138cm (55inch) Ultra HD OLED TV (2017 Edition),"309,990",croma,tv
https://www.croma.com/lg-49uj632t-124cm-49inch-uhd-4k-smart-led-tv-2017-edition-/p/203583,"["" Active HDR Technology"","" 49-inch wide Vibrant Display "","" 3840 x 2160 Pixels Resolution"","" UL Cybersecurity Assurance Program"","" Dolby Vision Technology""]",LG 49UJ632T 124cm (49inch) UHD 4K Smart LED TV (2017 Edition),"70,200",croma,tv
https://www.croma.com/lg-49lj617v-124cm-49inch-full-hd-led-smart-tv/p/203588,"[""Single Click Access"",""1920 x 1080 Pixels Resolution"",""Satellite IPS Display"",""Miracast Technology"",""Intel WiDi Technology""]",LG 49LJ617V 124cm (49inch) Full HD LED Smart TV,"68,990",croma,tv
https://www.croma.com/lg-49lj617t-124cm-49inch-full-hd-led-smart-tv-2017-edition-/p/203589,"[""Dolby Digital Plus Technology"",""Miracast Technology"",""Intel WiDi Technology"",""WebOS Smart TV Platform"",""1920 x 1080 pixels Resolution""]",LG 49LJ617T 124cm (49inch) Full HD LED Smart TV (2017 Edition),"67,990",croma,tv
https://www.croma.com/lg-49lj554t-124cm-49inch-full-hd-led-tv-2017-edition-/p/203590,"["" 49-inch Wide Vibrant Display "","" 1920 x 1080 Pixels Resolution"","" Dolby Digital Plus Technology"","" Miracast Technology"","" Intel WiDi Technology""]",LG 49LJ554T 124cm (49inch) Full HD LED TV (2017 Edition),"63,990",croma,tv
https://www.croma.com/lg-49lj523t-124cm-49inch-full-hd-led-tv/p/203591,"["" 49-inch Wide Vibrant Display "","" 1920 x 1080 Pixels Resolution"","" Dolby Digital Plus Technology""]",LG 49LJ523T 124cm (49inch) Full HD LED TV,"60,990",croma,tv
https://www.croma.com/lg-43lj619v-109cm-43inch-full-hd-led-smart-tv/p/203592,"["" IPS Panel "","" 30 Watt Powerful Sign"","" WebOS Launcher Bar"","" Magic Remote"","" Wide Viewing Angle""]",LG 43LJ619V 109cm (43inch) Full HD LED Smart TV,"52,431",croma,tv
https://www.croma.com/lg-43lj554t-109cm-43inch-full-hd-led-smart-tv/p/203594,"[""Miracast Technology"",""Intel WiDi Technology"",""43-inch Wide Vibrant Display "",""1920 x 1080 Pixels Resolution"","" IPS Display""]",LG 43LJ554T 109cm (43inch) Full HD LED Smart TV,"44,100",croma,tv
https://www.croma.com/lg-43lj531t-109cm-43inch-full-hd-led-tv/p/203595,"["" 43-inch Wide Vibrant Display "","" 1920 x 1080 Pixels Resolution"","" Motion Eco Sensor ""]",LG 43LJ531T 109cm (43inch) Full HD LED TV,"38,700",croma,tv
https://www.croma.com/lg-43lj523t-109cm-43inch-hd-led-tv-2017-edition-/p/203596,"["" 43-inch Wide Vibrant Display "","" 1366 x 768 Pixels Resolution"","" Clear Voice Technology""]",LG 43LJ523T 109cm (43inch) HD LED TV (2017 Edition),"44,190",croma,tv
https://www.croma.com/lg-32lj618u-80cm-32-inch-hd-led-tv/p/203598,"[""IPS Panel with HD 1366 x768 display"",""Smart Satellite TV with webOS"",""Single click access"",""35W powerful sound with Woofer""]",LG 32LJ618U 80cm (32 inch) HD LED TV,"30,811",croma,tv
https://www.croma.com/lg-32lj616d-80cm-32inch-hd-slim-led-smart-tv-2017-edition-/p/203599,"[""Single Click Access"",""Magic Remote"",""IPS Panel"",""webOS""]",LG 32LJ616D 80cm (32inch) HD Slim LED Smart TV (2017 Edition),"28,000",croma,tv
https://www.croma.com/panasonic-th-49ex480dx-124cm-49inch-4k-led-smart-tv/p/203410,"[""Audio Output Power 20W"",""USB And HDMI Connectivity"",""49 Inches Screen Size"",""IPS LED Superbright Feature"",""Dolby Certified Sound""]",Panasonic TH-49EX480DX 124cm (49inch) 4K LED Smart TV,"83,990",croma,tv
https://www.croma.com/panasonic-th-49es630d-124cm-49inch-full-hd-led-tv/p/203413,"[""Full High Definition"",""Accurate 6-Colour Reproduction"",""Hexa Chroma Drive Pro"",""IPS LED Super Back Plus Panel"",""Powerful 2.1 Woofer""]",Panasonic TH-49ES630D 124cm (49inch) Full HD LED TV,"65,990",croma,tv
https://www.croma.com/panasonic-led-124cm-th-49ex600d/p/203416,"["" Wide Vibrant Display "","" Hexa Chroma Drive Technology "","" VR- Audio True Surround"","" USB 2.0 Ports ""]",PANASONIC LED 124cm TH-49EX600D,"85,990",croma,tv
https://www.croma.com/panasonic-124cm-49inch-4k-ultra-led-tv-th-49ex600d-/p/203417,"[""4K Hexa Chroma Drive"",""IPS LED Superbright Plus Panel"",""Pure Picture Uniformity Sheet"",""Noise Reduction Feature"",""In-Built Home Theatre""]",Panasonic 124cm (49inch) 4K Ultra LED TV (TH-49EX600D),"85,990",croma,tv
https://www.croma.com/panasonic-th-55es500d-140cm-55inch-full-hd-led-tv/p/203419,"["" Wide Vibrant Display "","" Hexa Chroma Drive Technology "","" Transmissive LED Panel "","" Surround V-Audio System "","" USB 2.0 Ports ""]",Panasonic TH-55ES500D 140cm (55inch) Full HD LED TV,"79,900",croma,tv
https://www.croma.com/samsung-qa65q7famklxl-165cm-65inch-uhd-qled-smart-tv/p/203288,"["" Supports 10-bit colour "","" Supreme UHD Dimming Technology"","" Contrast Enhancer Technology "","" Inbuilt Wireless LAN Connection "","" Auto Motion Plus Technology ""]",Samsung QA65Q7FAMKLXL 165cm (65inch) UHD QLED Smart TV,"341,905",croma,tv
https://www.croma.com/samsung-qa65q8camklxl-165cm-65inch-qled-curved-smart-tv/p/203289,"["" Supreme UHD Dimming Technology"","" Inbuilt Wireless LAN Connection "","" Auto Motion Plus Technology "","" Peak Illuminator Pro"","" Dolby Digital Plus sound""]",Samsung QA65Q8CAMKLXL 165cm (65inch) QLED Curved Smart TV,"346,655",croma,tv
https://www.croma.com/sony-klv-49w772e-123-2cm-49inch-full-hd-led-tv/p/203376,"[""TRILUMINOS Display technology"",""High Dynamic Range for lifelike pictures"",""Rediscover every detail with X-Reality PRO"",""Made to listen: ClearAudio+"",""X-Protection PRO: Designed for the toughest conditions""]",Sony KLV-49W772E 123.2cm (49inch) Full HD LED TV,"69,990",croma,tv
https://www.croma.com/sony-kd-65x9000e-164cm-65inch-4k-ultra-hd-led-smart-android-tv/p/203377,"[""4K High Dynamic Range"",""Sony Design Ethos "",""Android TV"",""X-Tended Dynamic Range Pro Technology"",""X-1 4K HDR Processor""]",Sony KD-65X9000E 164cm (65inch) 4K Ultra HD LED Smart (Android) TV,"199,990",croma,tv
https://www.croma.com/samsung-ua32m5570-80cm-32inch-full-hd-led-smart-tv-2017-edition-/p/203540,"["" Mobile Mirroring"","" Ultra Clean View Technology"","" Micro Dimming Technology"","" Sleek Design""]",Samsung UA32M5570 80cm (32inch) Full HD LED Smart TV (2017 Edition),"35,055",croma,tv
https://www.croma.com/samsung-ua49m5570-123cm-49inch-full-hd-led-smart-tv-2017-edition-/p/203541,"[""Ultra Clean View Technology"",""Micro Dimming Technology"",""Sleek Design"",""Mobile Mirroring""]",Samsung UA49M5570 123cm (49inch) Full HD LED Smart TV (2017 Edition),"65,455",croma,tv
https://www.croma.com/samsung-49mu6470-124cm-49inch-ultra-hd-led-tv-2017-edition-/p/203542,"["" UHD Resolution"","" Premium Smart Remote Control"","" Vibrant Image Up Scaling"","" Sleek Design""]",Samsung 49MU6470 124cm (49inch) Ultra HD LED TV (2017 Edition),"99,655",croma,tv
https://www.croma.com/samsung-ua49mu7000-124cm-49inch-4k-uhd-tv-2017-edition-/p/203543,"[""48.5-inch flat panel screen "",""UHD Dimming Technology"",""Motion Rate 120 Technology "",""Resolution of 3840 x 2160 pixels "",""Dolby Digital Plus Technology ""]",Samsung UA49MU7000 124cm (49inch) 4K UHD TV (2017 Edition),"112,005",croma,tv
https://www.croma.com/samsung-ua50mu6100-125cm-50inch-4k-ultra-hd-led-smart-tv-2017-edition-/p/203544,"["" UHD Resolution"","" Premium Smart Remote Control"","" Vibrant Image Up Scaling"","" Voice Command Control""]",Samsung UA50MU6100 125cm (50inch) 4K Ultra HD LED Smart TV (2017 Edition),"79,705",croma,tv
https://www.croma.com/samsung-55m5570-138cm-40inch-full-hd-led-smart-tv-2017-edition-/p/203545,"[""Ultra Clean View Technology"",""Mobile Mirroring"",""Sleek Design"",""Micro Dimming Technology""]",Samsung 55M5570 138cm (40inch) Full HD LED Smart TV (2017 Edition),"88,255",croma,tv
https://www.croma.com/samsung-ua55m6300-138cm-55inch-full-hd-led-smart-tv/p/203546,"["" Curved TV"","" Sleek Design"","" 3 HDMI outputs"","" 2 USB Ports""]",Samsung UA55M6300 138cm (55inch) Full HD LED Smart TV,"100,884",croma,tv
https://www.croma.com/lg-oled65e7t-164cm-65inch-ultra-hd-oled-tv-2017-edition-/p/203572,"["" 164-cm wide lucid display "","" Dolby Surround Sound"","" OLED Master Engine "",""WebOS Smart TV Platform"","" Dolby Vision technology ""]",LG OLED65E7T 164cm (65inch) Ultra HD OLED TV (2017 Edition),"427,790",croma,tv
https://www.croma.com/lg-oled55c7t-140cm-55inch-ultra-hd-oled-tv-2017-edition-/p/203575,"["" 55-inch wide Vibrant Display "","" Dolby Atmos Technology"","" Quad-core Processor"","" 3840 x 2160 Pixels Resolution"","" Dolby Vision technology ""]",LG OLED55C7T 140cm (55inch) Ultra HD OLED TV (2017 Edition),"193,000",croma,tv
https://www.croma.com/lg-55uj752t-139cm-55inch-super-uhd-4k-tv-2017-edition-/p/203579,"[""Nano Cell Technology"",""55-inch wide Vibrant Display "",""3840 x 2160 Pixels Resolution"",""Harman Kardon Audio Technology"",""Dolby Vision Technology""]",LG 55UJ752T 139cm (55inch) Super UHD 4K TV (2017 Edition),"119,990",croma,tv
https://www.croma.com/lg-55uj632t-139cm-55inch-ultra-hd-4k-tv-2017-edition-/p/203580,"[""55inch wide Vibrant Display "",""3840 x 2160 Pixels Resolution"",""webOS 3.5 Operating System"","" Active HDR Technology""]",LG 55UJ632T 139cm (55inch) Ultra HD 4K TV (2017 Edition),"81,000",croma,tv
https://www.croma.com/lg-49sj800t-124cm-49inch-4k-ultra-hd-tv-2017-edition-/p/203581,"[""Flat 124 cm LED UHD TV"",""True 4K Video Engine with Ultra Luminance"",""Dolby Digital Decoder with 2 Ch Speaker"",""Magic Remote with 4 different modes"",""With webOS""]",LG 49SJ800T 124cm (49inch) 4K Ultra HD TV (2017 Edition),"114,990",croma,tv
https://www.croma.com/lg-49uj752t-124cm-49inch-ultra-hd-4k-smart-led-tv-2017-edition-/p/203582,"["" Nano Cell Technology"","" 49-inch wide Vibrant Display "","" 3840 x 2160 Pixels Resolution"","" Harman Kardon Audio Technology"","" Dolby Vision HDR Technology""]",LG 49UJ752T 124cm (49inch) Ultra HD 4K Smart LED TV (2017 Edition),"87,500",croma,tv
https://www.croma.com/lg-43uj752t-109cm-43inch-ultra-hd-smart-led-tv-2017-edition-/p/203584,"[""Nano Cell Technology"",""43-inch wide Vibrant Display "",""3840 x 2160 Pixels Resolution"",""Harman Kardon Audio Technology"",""Dolby Vision HDR Technology""]",LG 43UJ752T 109cm (43inch) Ultra HD Smart LED TV (2017 Edition),"67,400",croma,tv
https://www.croma.com/lg-43uj632t-109cm-43inch-ultra-hd-4k-smart-led-tv-2017-edition-/p/203586,"["" IPS 4K Panel"","" 43-inch wide Vibrant Display "",""Active HDR Technology"",""Magic Remote"",""WiFi Technology"",""webOS""]",LG 43UJ632T 109cm (43inch) Ultra HD 4K Smart LED TV (2017 Edition),"54,900",croma,tv
https://www.croma.com/lg-43lj617t-109cm-43inch-full-hd-smart-led-tv-2017-edition-/p/203593,"["" IPS 4K Panel"","" 43-inch wide Vibrant Display "","" 1920 x 1080 Pixels Resolution"","" Intel WiDi Technology"",""TellyBean Technology""]",LG 43LJ617T 109cm (43inch) Full HD Smart LED TV (2017 Edition),"48,900",croma,tv
https://www.croma.com/lg-32lj573d-80cm-32-inch-hd-led-smart-tv/p/203600,"[""IPS Panel with HD 1366 x768 display"",""Simple and fun webOS"",""Single click access"",""LG’s Virtual Surround sound""]",LG 32LJ573D 80cm (32 inch) HD LED Smart TV,"25,800",croma,tv
https://www.croma.com/lg-32lj542d-80cm-32inch-hd-slim-led-tv-2017-edition-/p/203602,"[""Color Master Engine"",""20W Powerful Sound"",""IPS Panel"",""Virtual Surround Sound""]",LG 32LJ542D 80cm (32inch) HD Slim LED TV (2017 Edition),"22,000",croma,tv
https://www.croma.com/lg-65uj632t-164cm-65inch-ultra-hd-led-tv/p/203569,"[""4K Ultra HD Display"",""webOS Platform with Magic Remote"",""Tellybean Video Calling"",""LG Store Apps and Games"",""Expandable Memory with USB""]",LG 65UJ632T 164cm (65inch) Ultra HD LED TV,"153,000",croma,tv
https://www.croma.com/samsung-75mu7000-191cm-75inch-4k-ultra-hd-led-smart-tv-2017-edition-/p/203642,"["" Four HDMI Ports"","" Clear Distortion Free Images"","" Three USB Ports"","" Sleek Design""]",Samsung 75MU7000 191cm (75inch) 4K Ultra HD LED Smart TV (2017 Edition),"474,905",croma,tv
https://www.croma.com/onida-43fne-106cm-42inch-full-hd-led-tv/p/202504,"[""Full HD panel"",""18W RMS sound output"",""2 USB ports"",""4000:1 contrast ratio""]",Onida 43FNE 106cm (42inch) Full HD LED TV,"27,990",croma,tv
https://www.croma.com/onida-43fie-106cm-42inch-full-hd-smart-led-tv/p/202505,"[""Full HD LED display"",""Built in Wi-Fi"",""8 GB Flash"",""1 GB RAM""]",Onida 43FIE 106cm (42inch) Full HD Smart LED TV,"32,490",croma,tv
https://www.croma.com/onida-leo50fiab2-124cm-49inch-full-hd-smart-led-tv/p/202506,"[""Full HD panel"",""16W RMS sound output"",""3 USB ports"",""Ethernet port""]",Onida LEO50FIAB2 124cm (49inch) Full HD Smart LED TV,"49,990",croma,tv
https://www.croma.com/onida-55uib-139cm-55inch-uhd-smart-led-tv-black-/p/202507,"[""Built-in USB ports"",""WiFi enabled"",""Ultra HD panel"",""16 W RMS sound output""]",Onida 55UIB 139cm (55inch) UHD Smart LED TV (Black),"67,990",croma,tv
https://www.croma.com/hitachi-led-81-cm-32inch-ld32sy01a-ciw2/p/202424,"[""HDR (1366 x 768)p"",""A + Grade, Zero Dot Panel"",""2 x HDMI (1 ARC Enabled) | 2 x USB"",""Coaxial Digital Audio Output""]",Hitachi LED 81 cm (32inch) - LD32SY01A-CIW2,"21,500",croma,tv
https://www.croma.com/hitachi-led-107cm-42inch-ld42sy01a-ciw2/p/202425,"[""Full HD (1920 x 1080)p"",""A + Grade, Zero Dot Panel"",""3 x HDMI | 2 x USB"",""Coaxial Digital Audio Output""]",Hitachi LED 107cm (42inch) - LD42SY01A-CIW2,"34,990",croma,tv
https://www.croma.com/sony-klv-40w672e-101-4cm-40inch-full-hd-led-tv/p/202471,"[""40 inch Full HD panel"",""Built-in Subwoofer"",""X Reality Pro engine"",""Sony Clear Audio Plus Sound""]",Sony KLV-40W672E 101.4cm (40inch) Full HD LED TV,"48,990",croma,tv
https://www.croma.com/sony-klv-49w672e-123cm-49inch-full-hd-led-smart-tv/p/202472,"[""49 inch FHD 1920 x 1080 display"",""X-Reality PRO picture"",""YouTube Direct"",""ClearAudio+ sound""]",Sony KLV-49W672E 123cm (49inch) Full HD LED Smart TV,"64,990",croma,tv
https://www.croma.com/onida-leo32ha-80cm-31-5inch-led-tv/p/202480,"[""31.5 inch widescreen display"",""Front Keyboard OSD"",""Alarm and Sleep Timer"",""2 8 Ohm speakers with Surround Sound""]",Onida LEO32HA 80cm (31.5inch) LED TV,"16,290",croma,tv
https://www.croma.com/sony-klv-32w622e-80cm-32inch-hd-ready-smart-led-tv/p/202781,"[""HDR mode"",""X Reality Pro engine"",""Built-in WiFi"",""Internet ready Smart TV""]",Sony KLV-32W622E 80cm (32inch) HD Ready Smart LED TV,"30,990",croma,tv
https://www.croma.com/sony-klv-32w672e-80cm-32-inch-full-hd-smart-led-tv/p/202782,"[""32 inch FHD 1920 x 1080 display"",""X-Reality PRO picture"",""YouTube Direct"",""ClearAudio+ sound""]",Sony KLV-32W672E 80cm (32 inch) Full HD Smart LED TV,"35,990",croma,tv
https://www.croma.com/sony-klv-32r422e-80cm-32-inch-hd-ready-led-tv/p/202780,"[""HD Ready display"",""Clear Audio Plus technology"",""X Reality Pro Engine"",""Built-in Woofer""]",Sony KLV-32R422E 80cm (32 inch) HD Ready LED TV,"27,990",croma,tv
https://www.croma.com/croma-led-hdr-60cm-24inch-el7067/p/202870,"[""HDR (1366 x 768)p"",""A + Grade, Zero Dot Panel"",""2 x HDMI | 2 x USB"",""Bluetooth Enabled""]",Croma LED HDR 60cm (24inch) - EL7067,"9,994",croma,tv
https://www.croma.com/croma-led-hdr-80cm-32inch-el7329/p/202901,"[""HDR (1366 x 768)p"",""A + Grade, Zero Dot Panel"",""2 x HDMI | 2 x USB"",""Screen Mirroring & Mobile Streaming Compatible with IOS and Android""]",Croma LED HDR 80CM (32inch) - EL7329,"15,990",croma,tv
https://www.croma.com/croma-led-hdr-98cm-39inch-el7331/p/202872,"[""HDR (1366 x 768)p"",""A + Grade, Zero Dot Panel"",""3 x HDMI | 2 x USB"",""Bluetooth Enabled""]",Croma LED HDR 98cm (39inch) - EL7331,"18,994",croma,tv
https://www.croma.com/sony-klv-40r352e-101-6cm-40inch-full-hd-led-tv/p/203141,"[""101.6 cm (40 inch) Display"",""Dual Baffle Speakers"",""USB and HDMI Ports"",""Live Colour Technology"",""Inbuilt FM Radio""]",Sony KLV-40R352E 101.6cm (40inch) Full HD LED TV,"40,990",croma,tv
https://www.croma.com/sony-klv-43w772e-108cm-43inch-full-hd-smart-led-tv/p/203142,"[""108 cm (43 inch) Display"",""Dual Bass Reflex Speakers"",""USB and HDMI Ports"",""X-Reality PRO"",""Dolby Digital Sound""]",Sony KLV-43W772E 108cm (43inch) Full HD Smart LED TV,"54,990",croma,tv
https://www.croma.com/sony-kd-43x8200e-109cm-43inch-4k-ultra-hd-led-tv/p/203280,"["" Triluminos Display "","" Android TV (7.0)"","" Expandable Memory"","" Google Play"","" Clear Audio+ Technology""]",Sony KD-43X8200E 109cm (43inch) 4K Ultra HD LED TV,"79,990",croma,tv
https://www.croma.com/sony-kd-55x9300e-140cm-55-inch-4k-ultra-hd-led-smart-android-tv/p/203281,"[""Slim Backlight Drive+"",""Powerful 4K HDR Processor X1 Extreme"",""4K High Dynamic Range"",""Android TV""]",Sony KD-55X9300E 140cm (55 inch) 4K Ultra HD LED Smart Android TV,"179,990",croma,tv
https://www.croma.com/samsung-ua32m4100arlxl-80cm-32inch-hd-led-tv/p/203282,"["" HyperReal Picture Engine"","" Sound Mirroring Technology"","" Slim Edge Mold Design"","" Wi-Fi Direct"","" Digital Clean View Technology""]",Samsung UA32M4100ARLXL 80cm (32inch) HD LED TV,"24,605",croma,tv
https://www.croma.com/samsung-ua43m5100arlxl-109cm-43inch-full-hd-led-tv/p/203284,"["" Digital Clean View Technology"","" Auto Channel Search Technology"","" Full HD 1920 x 1080 Resolution"","" Dolby Digital Sound"","" Slim Edge FLED Screen""]",Samsung UA43M5100ARLXL 109cm (43inch) Full HD LED TV,"42,180",croma,tv
https://www.croma.com/samsung-ua43m5570aulxl-109cm-43inch-full-hd-led-smart-tv/p/203285,"[""DTS sound decoder"",""Wide Color Enhancer (Plus)"",""Dolby Digital Plus""]",Samsung UA43M5570AULXL 109cm (43inch) Full HD LED Smart TV,"53,105",croma,tv
https://www.croma.com/samsung-qa55q7famklxl-140cm-55inch-uhd-qled-smart-tv/p/203286,"[""Pick Illuminator Pro"",""Dolby Digital Plus"",""DTS sound decoder""]",Samsung QA55Q7FAMKLXL 140cm (55inch) UHD QLED Smart TV,"208,905",croma,tv
https://www.croma.com/samsung-qa55q8camklxl-140cm-55inch-qled-curved-smart-tv/p/203287,"[""DTS sound decoder"",""Pick Illuminator Pro"",""Dolby Digital Plus""]",Samsung QA55Q8CAMKLXL 140cm (55inch) QLED Curved Smart TV,"218,405",croma,tv
https://www.croma.com/sony-klv-22p402b-56cm-22inches-led-tv/p/183022,"[""22 inch LED TV with 1020p"",""5W + 5W Audio Output"",""1 HDMI, 1 USB"",""PWM Dimming, Dolby Digital""]",Sony KLV-22P402B 56cm (22inches) LED TV,"7,194",croma,tv
https://www.croma.com/samsung-24h4003-61cm-24inch-led-tv/p/183242,"[""24 inch LED TV with 768p"",""3W + 3W Audio Output"",""1 HDMI, 1 USB"",""Dolby Digital Plus/Dolby AAC, HyperReal Engine""]",Samsung 24H4003 61cm (24inch) LED TV,"13,490",croma,tv
https://www.croma.com/sony-24p413d-61cm-24inch-led-tv/p/194296,"[""Clear Resolution Enhancer"",""X-Protection PRO"",""HDMI x 2, USB x 1"",""Multi Indian Languages""]",Sony 24P413D 61cm (24inch) LED TV,"15,490",croma,tv
https://www.croma.com/onida-leo32hain-80cm-32inches-led-tv/p/195063,"[""HD Display"",""Equalizer & Surround"",""Android v4.4 KitKat OS"",""In-Built Wi-Fi & MHL""]",Onida LEO32HAIN 80cm (32inches) LED TV,"24,990",croma,tv
https://www.croma.com/samsung-32j4100-81cm-32inches-led-tv/p/189880,"[""32 inch LED TV with 768p"",""Edge LED Backlit Module"",""10W + 10W Audio Output"",""2 HDMI, 2 USB""]",Samsung 32J4100 81cm (32inches) LED TV,"16,740",croma,tv
https://www.croma.com/samsung-40j5570-102cm-40inches-led-tv/p/189950,"[""HyperReal Engine"",""Quad Core Processor"",""DVB-T2/S2 Digital Broadcasting"",""Wireless LAN & ConnectShare Movie""]",Samsung 40J5570 102cm (40inches) LED TV,"32,996",croma,tv
https://www.croma.com/lg-49uf770t-123cm-49inch-uhd-4k-led-tv/p/190212,"[""ULTRA HD IPS 4K Panel"",""WebOS 2.0 & Magic Remote"",""Intel WIDI & Miracast"",""Dual Metal Design""]",LG 49UF770T 123cm (49inch) UHD 4K LED TV,"99,994",croma,tv
https://www.croma.com/samsung-32fh4003-81cm-32inch-led-tv/p/188876,"[""32 inch LED screen"",""Wide Colour Enhancer Plus"",""Analog Noise Filter""]",Samsung 32FH4003 81cm (32inch) LED TV,"21,280",croma,tv
https://www.croma.com/samsung-32j5100-81cm-32inches-led-tv/p/188877,"[""HyperReal Picture Engine"",""Screen Capture & Sound Capture"",""Indian Cinema Mode & Story Replay"",""Best-in-Class Durability""]",Samsung 32J5100 81cm (32inches) LED TV,"29,994",croma,tv
https://www.croma.com/samsung-40j5100-101cm-40inches-led-tv/p/188878,"[""Screen Capture to take pictures"",""Story Replay to record all your favourite scenes"",""Cricket Mode for stadium-like experience""]",Samsung 40J5100 101cm (40inches) LED TV,"31,850",croma,tv
https://www.croma.com/sony-32r412d-80cm-32inches-led-tv/p/196311,"[""X-Reality Pro picture quality"",""32 inch LCD display"",""Built-in Subwoofer"",""X-Protection PRO""]",Sony 32R412D 80cm (32inches) LED TV,"26,990",croma,tv
https://www.croma.com/panasonic-th-43d350dx-109cm-43inch-led-tv/p/194927,"[""IPS LED screen"",""Full HD resolution"",""4K fine Remaster Engine"",""HDMI, USB Input""]",Panasonic TH-43D350DX 109cm (43inch) LED TV,"26,340",croma,tv
https://www.croma.com/sony-bravia-kd-55x8500d-139cm-55inch-uhd-4k-android-tv-black-/p/196610,"[""4K Ultra HD resolution"",""TRILUMINOS display"",""Dolby Digital Audio"",""Android connectivity""]",Sony Bravia KD-55X8500D 139cm (55inch) UHD/4K Android TV (Black),"119,993",croma,tv
https://www.croma.com/sony-kdl-50w800d-127cm-50inch-3d-led-tv/p/195695,"[""Full HD display resolution"",""X-Reality Pro engine"",""ClearAudio+ technology"",""Android functionality""]",Sony KDL-50W800D 127cm (50inch) 3D LED TV,"84,990",croma,tv
https://www.croma.com/lg-49uh770t-124cm-49inches-uhd-4k-led-tv/p/196987,"[""Additional 1 years extended warranty"",""4K Ultra HD"",""HDR Super with Dolby Vision"",""Magic Mobile Control""]",LG 49UH770T 124cm (49inches) UHD 4K LED TV,"58,395",croma,tv
https://www.croma.com/sony-kd-55x9300d-140cm-55inches-uhd-4k-led-tv/p/197082,"[""55"" 4K HDR Android TV"",""Digital Sound Enhancement Engine"",""4K Processor X1 & 3D World"",""Google Cast & Wi-Fi Direct""]",Sony KD-55X9300D 140cm (55inches) UHD 4K LED TV,"146,993",croma,tv
https://www.croma.com/panasonic-th-49cs580d-125cm-49inch-led-tv/p/190811,"[""IPS LED panel"",""1920 x 1080 pixels screen resolution"",""178 degree viewing angle"",""20 W audio output""]",Panasonic TH-49CS580D 125cm (49inch) LED TV,"39,950",croma,tv
https://www.croma.com/lg-49uh850t-124cm-49inches-uhd-4k-led-tv/p/197114,"[""Ultra Slim Design"",""HDR 4K with Dolby vision"",""WebOS 3.0 platform"",""Magic Zoom option"",""Harman Kardon Speakers""]",LG 49UH850T 124cm (49inches) UHD 4K LED TV,"132,090",croma,tv
https://www.croma.com/hitachi-led-127cm-50inch-ld50sy11a-ciw/p/197396,"[""Full HD (1920 x 1080)p"",""A + Grade, Zero Dot Panel"",""2 x HDMI | 1 x USB"",""USB Movies (Plays almost all audio, video formats)""]",Hitachi LED 127cm (50inch) - LD50SY11A-CIW,"52,990",croma,tv
https://www.croma.com/hitachi-ld42sy01a-ciw-107cm-42inch-led-tv/p/197397,"[""16.7 million colour support"",""42 inches LED screen"",""Various media input options""]",Hitachi LD42SY01A-CIW 107cm (42inch) LED TV,"35,990",croma,tv
https://www.croma.com/videocon-vmr32hh18xah-80cm-32inch-hd-ready-led-tv-mah-/p/197936,"[""Large 32 inch panel"",""HD ready TV"",""3 x HDMI ports"",""Reduced power consumption""]",Videocon VMR32HH18XAH 80cm (32inch) HD Ready LED TV (MAH),"26,990",croma,tv
https://www.croma.com/videocon-vmp24hh02fa-60cm-24inch-led-tv-roi-/p/197942,"[""24 inches LED display"",""720 p HD Ready Resolution"",""Wired Speakers"",""HDMI and USB ports""]",Videocon VMP24HH02FA 60cm (24inch) LED TV (ROI),"13,900",croma,tv
https://www.croma.com/videocon-vmr32hh18xah-80cm-32inch-ddb-smart-hd-led-tv/p/197945,"[""Built-in Wi-Fi"",""Smart TV"",""3 x HDMI ports"",""Reduced power consumption""]",Videocon VMR32HH18XAH 80cm (32inch) DDB Smart HD LED TV,"25,490",croma,tv
https://www.croma.com/lg-24lh480a-pt-61cm-24inch-hd-led-tv-2017-edition-/p/197951,"[""HDMI Ports"","" USB Interface"","" User-friendly Interface"","" In Built Games""]",LG 24LH480A-PT 61cm (24inch) HD LED TV (2017 Edition),"14,290",croma,tv
https://www.croma.com/samsung-55ks9000-140cm-55inch-uhd-4k-led-tv/p/197952,"[""SUHD Remastering Engine"",""Bezel Less Curved Design"",""Quantum Dot Display"",""3840x2160p 4K Resolution""]",Samsung 55KS9000 140cm (55inch) UHD 4K LED TV,"164,430",croma,tv
